IP 地址,平均延迟,下载速度(MB/s),地区码
152.70.108.9,,,
152.70.109.128,,,
152.70.148.0,,,
152.70.150.202,,,
152.70.161.6,,,
152.70.194.234,,,
152.70.239.74,,,
152.89.106.156,,,
152.89.107.52,,,
152.89.218.135,,,
152.89.254.48,,,
152.114.195.163,,,
152.175.7.30,,,
152.175.38.45,,,
152.175.67.191,,,
152.228.191.232,,,
152.228.232.186,,,
153.52.112.38,,,
153.52.117.170,,,
153.56.132.86,,,
153.56.132.102,,,
153.56.132.161,,,
153.56.132.189,,,
153.56.132.226,,,
153.56.133.70,,,
153.56.133.119,,,
153.56.134.10,,,
153.56.134.47,,,
153.56.135.7,,,
153.56.135.73,,,
153.56.135.227,,,
153.56.171.97,,,
153.56.171.124,,,
153.56.171.212,,,
153.56.171.216,,,
153.56.171.219,,,
153.56.176.40,,,
153.75.81.16,,,
153.75.85.49,,,
153.75.86.25,,,
153.75.86.53,,,
153.75.86.65,,,
153.75.235.241,,,
153.76.112.187,,,
153.76.112.253,,,
153.76.116.222,,,
153.76.116.244,,,
153.76.117.221,,,
153.76.209.182,,,
153.76.209.196,,,
153.80.179.83,,,
153.80.194.50,,,
153.80.246.79,,,
153.80.249.72,,,
153.92.126.18,,,
153.92.127.26,,,
153.121.45.101,,,
153.121.51.228,,,
153.121.76.150,,,
154.3.35.193,,,
154.7.183.116,,,
154.9.224.139,,,
154.9.227.100,,,
154.9.241.186,,,
154.9.243.154,,,
154.9.254.63,,,
154.9.254.141,,,
154.12.52.242,,,
154.12.54.201,,,
154.16.10.45,,,
154.16.10.93,,,
154.16.183.190,,,
154.17.3.200,,,
154.17.11.190,,,
154.17.16.219,,,
154.17.20.66,,,
154.17.29.72,,,
154.17.233.72,,,
154.19.184.30,,,
154.19.187.141,,,
154.19.187.190,,,
154.21.80.55,,,
154.21.93.187,,,
154.21.197.32,,,
154.23.161.63,,,
154.23.163.105,,,
154.23.163.219,,,
154.23.164.57,,,
154.23.164.97,,,
154.23.172.163,,,
154.23.172.181,,,
154.23.240.201,,,
154.23.240.208,,,
154.23.240.225,,,
154.23.240.229,,,
154.26.128.147,,,
154.26.156.24,,,
154.29.145.99,,,
154.29.145.201,,,
154.29.150.87,,,
154.29.150.164,,,
154.29.154.17,,,
154.29.154.239,,,
154.31.114.162,,,
154.36.162.210,,,
154.40.34.236,,,
154.40.50.111,,,
154.40.60.193,,,
154.41.80.59,74.75,56.64,LAX
154.41.80.73,81.63,56.65,LAX
154.41.80.90,72.73,0.11,LAX
154.41.80.115,85.45,39.21,LAX
154.41.80.141,82.65,43.78,LAX
154.41.80.153,83.55,31.13,LAX
154.41.80.155,,,
154.46.31.118,,,
154.50.110.125,,,
154.53.57.71,,,
154.53.63.79,,,
154.53.75.110,,,
154.59.111.152,,,
154.59.225.158,,,
154.59.225.204,,,
154.64.224.2,,,
154.64.224.37,,,
154.64.224.211,,,
154.64.235.1,,,
154.64.235.115,,,
154.64.235.168,,,
154.64.235.197,,,
154.64.235.219,,,
154.64.235.247,,,
154.64.236.54,,,
154.64.236.56,,,
154.64.236.85,,,
154.64.236.185,,,
154.64.236.242,,,
154.83.91.181,,,
154.83.93.208,,,
154.83.94.200,,,
154.83.95.6,,,
154.83.95.25,,,
154.83.95.129,,,
154.83.186.24,,,
154.83.186.95,,,
154.83.186.196,,,
154.84.154.37,,,
154.91.170.4,,,
154.91.170.141,,,
154.198.12.10,,,
154.205.144.113,,,
154.208.117.2,,,
154.211.2.104,,,
154.211.2.177,,,
154.219.104.114,,,
154.222.86.2,,,
154.222.86.7,,,
155.94.171.10,,,
155.94.173.121,,,
155.103.69.91,,,
155.103.70.208,,,
155.103.70.240,,,
155.103.71.80,,,
155.103.71.111,,,
155.103.71.142,,,
155.103.71.159,,,
155.117.18.19,,,
155.117.19.106,,,
155.117.82.92,,,
155.117.127.58,,,
155.117.155.115,,,
155.117.161.116,,,
155.117.224.63,,,
155.117.224.127,,,
155.117.224.193,,,
155.138.128.135,,,
155.138.131.219,,,
155.138.146.165,,,
155.138.192.147,,,
155.138.209.175,,,
155.138.211.153,,,
155.212.160.127,,,
155.212.175.87,,,
155.212.175.143,,,
155.212.216.144,,,
155.212.247.226,,,
155.248.162.213,,,
155.248.166.225,,,
155.248.168.66,,,
155.248.169.104,,,
155.248.172.43,,,
155.248.178.114,,,
155.248.178.197,,,
155.248.181.189,139.31,0.00,NRT
155.248.182.198,,,
155.254.127.3,,,
155.254.127.51,,,
156.38.157.171,,,
156.67.26.26,,,
156.154.245.83,,,
156.224.76.187,,,
156.224.76.205,,,
156.224.77.87,,,
156.224.79.83,,,
156.224.79.247,,,
156.225.64.67,,,
156.226.168.206,,,
156.226.168.252,,,
156.226.169.122,,,
156.226.174.20,,,
156.226.175.115,,,
156.229.160.184,,,
156.229.163.161,,,
156.229.167.88,,,
156.231.112.151,,,
156.231.113.115,,,
156.231.117.95,,,
156.231.117.99,,,
156.232.9.90,,,
156.232.13.254,,,
156.236.76.116,,,
156.236.124.130,,,
156.239.245.134,,,
156.243.244.138,,,
156.244.57.227,,,
156.246.90.21,,,
156.246.91.88,,,
156.246.93.242,,,
156.246.94.193,,,
156.246.94.248,,,
156.246.95.196,,,
156.246.95.216,,,
156.253.5.219,,,
156.255.1.140,,,
157.7.135.35,,,
157.20.27.35,,,
157.22.128.7,,,
157.22.133.86,,,
157.22.178.119,,,
157.22.179.183,,,
157.22.179.184,,,
157.22.182.229,,,
157.22.185.45,,,
157.22.185.54,,,
157.22.185.57,,,
157.22.185.58,,,
157.22.185.60,,,
157.22.185.68,,,
157.22.185.110,,,
157.22.190.184,,,
157.22.190.189,,,
157.22.190.203,,,
157.22.190.213,,,
157.22.190.220,,,
157.22.230.81,,,
157.22.231.205,,,
157.66.26.194,,,
157.85.105.126,,,
157.90.19.8,,,
157.90.123.167,,,
157.90.123.229,,,
157.90.123.236,,,
157.90.167.37,,,
157.90.175.48,,,
157.90.245.29,,,
157.119.103.52,,,
157.151.4.93,,,
157.173.29.46,,,
157.173.107.245,,,
157.173.117.184,,,
157.173.121.92,,,
157.173.124.38,,,
157.173.125.214,,,
157.180.37.174,,,
157.180.39.164,,,
157.180.40.120,,,
157.180.43.104,,,
157.180.69.33,,,
157.180.69.202,,,
157.180.73.13,,,
157.180.73.43,,,
157.180.76.49,,,
157.180.76.243,,,
157.180.81.127,,,
157.180.81.138,,,
157.180.82.236,,,
157.180.92.230,,,
157.180.94.32,,,
157.180.112.12,,,
157.180.112.176,,,
157.180.121.219,,,
157.180.125.203,,,
157.228.130.145,,,
157.228.130.240,,,
157.228.130.244,,,
157.228.132.158,,,
157.228.136.133,,,
157.228.142.148,,,
157.228.142.190,,,
157.228.142.191,,,
157.228.142.192,,,
157.228.142.197,,,
157.228.143.42,,,
157.228.149.176,,,
157.228.153.6,,,
157.228.153.7,,,
157.230.19.11,198.18,6.26,FRA
157.230.22.152,186.78,8.62,FRA
157.230.22.243,202.65,6.27,FRA
157.230.23.26,198.67,9.44,FRA
157.230.23.239,208.52,6.98,FRA
157.230.29.80,186.80,6.38,FRA
157.230.29.88,196.07,7.40,FRA
157.230.31.170,205.38,0.00,FRA
157.230.32.24,276.74,0.00,SIN
157.230.37.27,237.83,0.00,SIN
157.230.38.88,222.46,5.81,SIN
157.230.39.201,,,
157.230.44.151,226.45,0.00,SIN
157.230.49.218,103.08,12.30,EWR
157.230.74.71,48.91,0.00,SJC
157.230.81.23,,,
157.230.97.112,188.04,6.90,FRA
157.230.98.152,205.64,9.44,FRA
157.230.99.89,202.76,9.84,FRA
157.230.99.163,221.32,0.00,FRA
157.230.101.36,221.71,5.90,FRA
157.230.103.183,192.00,0.00,FRA
157.230.107.183,196.55,7.34,FRA
157.230.107.203,194.82,6.99,FRA
157.230.109.108,192.57,9.44,FRA
157.230.110.191,223.55,0.00,FRA
157.230.110.242,186.13,5.23,FRA
157.230.111.61,223.34,7.09,FRA
157.230.111.133,,,
157.230.112.161,,,
157.230.116.5,185.66,9.26,FRA
157.230.122.29,185.74,6.63,FRA
157.230.126.165,198.44,7.04,FRA
157.230.127.28,192.34,6.64,FRA
157.230.140.153,55.71,45.70,SJC
157.230.143.34,50.86,54.95,SJC
157.230.186.51,99.54,20.52,EWR
157.230.193.169,214.17,0.41,SIN
157.230.243.63,207.41,0.00,SIN
157.230.244.86,216.51,9.36,SIN
157.230.248.19,229.40,0.00,SIN
157.230.248.27,218.37,0.00,SIN
157.230.248.87,227.08,6.50,SIN
157.230.248.114,215.40,9.45,SIN
157.230.248.157,226.93,0.00,SIN
157.230.254.79,205.80,5.19,SIN
157.230.255.59,218.42,6.93,SIN
157.245.33.149,,,
157.245.34.157,,,
157.245.34.181,,,
157.245.34.199,,,
157.245.38.182,,,
157.245.44.217,,,
157.245.46.237,,,
157.245.50.181,,,
157.245.54.118,,,
157.245.56.32,,,
157.245.60.179,,,
157.245.74.91,,,
157.245.135.225,,,
157.245.144.174,,,
157.245.148.160,,,
157.245.151.130,,,
157.245.151.248,,,
157.245.155.10,,,
157.245.159.88,,,
157.245.162.83,,,
157.245.178.181,,,
157.245.181.20,,,
157.245.182.9,,,
157.245.198.117,244.14,0.00,SIN
157.245.203.240,,,
157.245.207.10,,,
157.245.215.195,,,
157.254.18.106,,,
157.254.18.193,,,
157.254.51.32,,,
157.254.198.27,,,
158.51.109.51,,,
158.51.109.130,,,
158.51.110.159,,,
158.51.123.177,,,
158.51.124.62,,,
158.69.112.254,,,
158.69.196.206,,,
158.69.199.251,,,
158.69.201.4,,,
158.69.213.193,,,
158.69.219.232,,,
158.69.220.24,,,
158.69.220.76,,,
158.69.220.85,,,
158.69.220.106,,,
158.94.173.107,,,
158.94.173.131,,,
158.94.173.145,,,
158.94.216.146,,,
158.101.65.33,,,
158.101.89.74,,,
158.101.132.216,,,
158.101.135.234,,,
158.101.143.19,,,
158.101.145.187,,,
158.101.183.27,,,
158.101.190.78,,,
158.101.214.54,,,
158.101.216.230,,,
158.160.171.90,,,
158.160.196.224,,,
158.160.206.62,,,
158.160.237.189,,,
158.173.195.3,,,
158.173.195.8,,,
158.173.195.13,,,
158.173.195.16,,,
158.173.195.25,,,
158.173.195.35,,,
158.173.195.43,,,
158.173.195.51,,,
158.173.195.55,,,
158.173.195.60,,,
158.173.195.67,,,
158.173.195.68,,,
158.173.195.74,,,
158.173.195.75,,,
158.173.195.89,,,
158.173.195.94,,,
158.173.195.97,,,
158.173.195.103,,,
158.173.195.104,,,
158.173.195.106,,,
158.173.195.115,,,
158.173.195.117,,,
158.173.195.121,,,
158.173.195.122,,,
158.173.195.137,,,
158.173.195.148,,,
158.173.195.152,,,
158.173.195.154,,,
158.173.195.156,,,
158.173.195.164,,,
158.173.195.166,,,
158.173.195.173,,,
158.173.195.175,,,
158.173.195.180,,,
158.173.195.191,,,
158.173.195.194,,,
158.173.195.195,,,
158.173.195.197,,,
158.173.195.198,,,
158.173.195.206,,,
158.173.195.208,,,
158.173.195.216,,,
158.173.195.219,,,
158.173.195.221,,,
158.173.195.222,,,
158.173.195.225,,,
158.173.195.227,,,
158.173.195.233,,,
158.173.195.234,,,
158.173.195.240,,,
158.173.195.241,,,
158.173.195.242,,,
158.173.195.247,,,
158.178.148.48,,,
158.178.215.52,,,
158.178.224.158,,,
158.178.230.113,,,
158.179.176.111,,,
158.179.179.140,,,
158.179.183.25,,,
158.179.184.164,,,
158.179.184.243,,,
158.179.187.158,,,
158.179.206.143,,,
158.180.5.171,,,
158.180.12.117,,,
158.180.17.177,,,
158.180.49.11,,,
158.220.88.180,,,
158.220.96.149,,,
158.220.106.239,,,
158.220.123.76,,,
158.224.90.158,,,
158.247.201.201,,,
158.247.210.172,,,
158.247.222.168,,,
158.247.224.240,,,
158.247.240.138,,,
158.247.253.111,,,
158.255.6.5,,,
159.54.172.160,,,
159.54.182.204,,,
159.60.146.81,,,
159.60.146.82,,,
159.65.1.74,220.96,0.00,SIN
159.65.8.14,,,
159.65.10.227,,,
159.65.15.18,307.15,0.00,SIN
159.65.16.164,,,
159.65.16.241,,,
159.65.17.200,,,
159.65.19.63,,,
159.65.21.201,,,
159.65.23.226,,,
159.65.24.159,,,
159.65.24.221,,,
159.65.25.165,,,
159.65.26.21,,,
159.65.30.83,,,
159.65.30.90,,,
159.65.31.38,,,
159.65.31.213,,,
159.65.48.114,,,
159.65.51.105,,,
159.65.51.189,,,
159.65.57.61,,,
159.65.58.82,,,
159.65.58.183,,,
159.65.63.161,,,
159.65.81.106,,,
159.65.82.25,,,
159.65.86.98,,,
159.65.91.116,,,
159.65.93.241,,,
159.65.105.231,,,
159.65.112.26,,,
159.65.117.197,,,
159.65.118.173,,,
159.65.123.223,,,
159.65.125.162,,,
159.65.141.109,233.19,0.00,SIN
159.65.143.223,257.86,0.00,SIN
159.65.192.49,,,
159.65.193.22,,,
159.65.193.47,,,
159.65.193.175,,,
159.65.195.213,,,
159.65.196.52,,,
159.65.197.125,,,
159.65.197.142,,,
159.65.198.52,,,
159.65.199.117,,,
159.65.199.247,,,
159.65.200.122,,,
159.65.201.224,,,
159.65.206.68,,,
159.65.207.237,,,
159.65.216.16,,,
159.65.230.8,,,
159.65.240.40,,,
159.69.8.204,,,
159.69.13.152,,,
159.69.25.32,,,
159.69.32.69,,,
159.69.48.209,,,
159.69.86.12,,,
159.69.94.102,,,
159.69.124.214,,,
159.69.145.239,,,
159.69.179.81,,,
159.69.207.218,,,
159.69.240.142,,,
159.69.245.32,,,
159.89.1.235,184.33,8.51,FRA
159.89.3.182,182.98,8.75,FRA
159.89.7.107,182.89,5.72,FRA
159.89.9.87,184.81,8.54,FRA
159.89.10.241,184.06,7.76,FRA
159.89.11.104,185.42,7.84,FRA
159.89.12.238,195.06,7.73,FRA
159.89.17.163,193.02,6.18,FRA
159.89.20.160,,,
159.89.23.85,182.46,7.09,FRA
159.89.24.237,183.84,7.30,FRA
159.89.28.70,200.36,6.05,FRA
159.89.29.231,195.90,6.58,FRA
159.89.31.113,,,
159.89.91.17,101.11,19.52,EWR
159.89.96.200,195.51,7.52,FRA
159.89.99.21,199.97,5.93,FRA
159.89.102.242,200.82,6.86,FRA
159.89.107.10,191.81,6.84,FRA
159.89.119.38,119.97,12.22,YYZ
159.89.119.187,,,
159.89.126.9,142.29,11.92,YYZ
159.89.150.204,47.60,56.64,SJC
159.89.182.67,123.13,24.05,EWR
159.89.182.131,98.52,17.78,EWR
159.89.197.111,224.10,6.07,SIN
159.89.199.63,217.55,9.44,SIN
159.89.200.153,,,
159.89.203.141,,,
159.89.205.195,,,
159.89.205.201,218.57,0.00,SIN
159.100.9.225,,,
159.100.17.195,,,
159.100.19.144,,,
159.100.19.170,,,
159.100.19.241,,,
159.138.138.87,,,
159.194.196.121,,,
159.194.202.103,,,
159.194.204.159,,,
159.194.205.207,,,
159.194.212.131,,,
159.194.230.55,,,
159.194.230.89,,,
159.195.5.79,,,
159.195.6.245,,,
159.195.16.107,,,
159.195.29.53,,,
159.195.31.159,,,
159.195.37.77,,,
159.195.45.88,,,
159.195.45.111,,,
159.195.45.210,,,
159.195.46.20,,,
159.195.46.98,,,
159.195.47.129,,,
159.195.52.114,,,
159.195.53.214,,,
159.195.60.81,,,
159.195.64.252,,,
159.195.65.62,,,
159.195.69.211,,,
159.195.71.13,,,
159.195.72.243,,,
159.195.75.230,,,
159.195.76.131,,,
159.195.76.248,,,
159.195.79.76,,,
159.195.82.121,,,
159.195.88.116,,,
159.195.88.117,,,
159.195.110.37,,,
159.195.112.41,,,
159.195.112.45,,,
159.195.113.79,,,
159.195.115.30,,,
159.195.139.137,,,
159.195.140.216,,,
159.195.141.48,,,
159.195.141.56,,,
159.195.144.220,,,
159.195.145.156,,,
159.195.145.225,,,
159.195.146.64,,,
159.195.151.156,,,
159.195.193.23,,,
159.195.193.31,,,
159.195.193.40,,,
159.195.194.37,,,
159.195.194.127,,,
159.195.195.140,,,
159.195.196.57,,,
159.195.197.221,,,
159.195.203.132,,,
159.195.206.52,,,
159.195.217.207,,,
159.195.218.36,,,
159.195.218.169,,,
159.195.219.232,,,
159.195.225.58,,,
159.195.227.70,,,
159.195.233.100,,,
159.203.2.180,,,
159.203.18.237,,,
159.203.34.9,,,
159.203.35.153,,,
159.203.102.248,,,
159.203.144.233,,,
159.223.1.75,,,
159.223.4.44,,,
159.223.4.155,,,
159.223.10.84,,,
159.223.12.89,,,
159.223.13.84,,,
159.223.13.248,,,
159.223.18.82,,,
159.223.19.10,,,
159.223.20.170,,,
159.223.20.232,,,
159.223.21.209,,,
159.223.24.65,,,
159.223.25.116,,,
159.223.27.68,,,
159.223.33.4,,,
159.223.36.150,,,
159.223.78.76,250.50,0.00,SIN
159.223.78.215,293.56,0.00,SIN
159.223.79.119,,,
159.223.85.53,462.51,0.00,MRS
159.223.85.214,,,
159.223.88.166,,,
159.223.156.162,,,
159.223.201.58,,,
159.223.205.126,,,
159.223.213.43,,,
159.223.220.58,,,
159.223.220.181,,,
159.223.224.122,,,
159.223.224.134,,,
159.223.225.157,,,
159.223.227.31,,,
159.223.230.49,,,
159.253.20.80,,,
159.253.23.52,,,
159.255.32.56,,,
159.255.32.80,,,
159.255.32.113,,,
159.255.33.65,,,
160.16.62.225,,,
160.16.103.102,,,
160.16.109.149,,,
160.16.120.16,,,
160.16.123.110,,,
160.16.209.61,,,
160.22.74.117,,,
160.25.74.124,,,
160.25.74.227,,,
160.25.75.40,,,
160.30.50.48,,,
160.30.54.63,,,
160.153.177.84,,,
160.187.1.101,,,
160.187.110.199,,,
160.187.141.61,,,
160.187.141.134,,,
160.191.50.99,,,
160.191.77.52,,,
160.191.77.194,,,
160.236.110.211,,,
160.251.167.81,,,
161.29.46.212,,,
161.33.4.103,,,
161.33.14.183,,,
161.33.15.101,,,
161.33.29.51,,,
161.33.29.213,,,
161.33.90.181,,,
161.33.131.94,,,
161.33.135.140,,,
161.33.135.154,,,
161.33.138.142,,,
161.33.141.218,,,
161.33.148.146,,,
161.33.172.160,,,
161.33.205.231,,,
161.33.215.154,,,
161.35.18.70,,,
161.35.22.18,,,
161.35.22.108,,,
161.35.28.47,,,
161.35.29.96,,,
161.35.42.151,,,
161.35.46.34,,,
161.35.64.81,,,
161.35.66.173,,,
161.35.69.7,,,
161.35.73.46,,,
161.35.73.222,,,
161.35.75.176,,,
161.35.78.243,,,
161.35.80.204,,,
161.35.83.177,,,
161.35.85.31,,,
161.35.89.53,,,
161.35.90.243,,,
161.35.128.145,,,
161.35.154.135,,,
161.35.155.16,,,
161.35.155.59,,,
161.35.160.245,,,
161.35.162.154,,,
161.35.163.99,,,
161.35.163.107,,,
161.35.165.224,,,
161.35.167.92,,,
161.35.170.151,,,
161.35.171.248,,,
161.35.175.73,,,
161.35.192.122,,,
161.35.198.32,,,
161.35.199.176,,,
161.35.200.194,,,
161.35.207.2,,,
161.35.213.151,,,
161.35.215.83,,,
161.35.217.79,,,
161.35.217.144,,,
161.35.221.176,,,
161.35.221.240,,,
161.35.232.123,,,
161.35.247.7,,,
161.97.66.16,,,
161.97.90.78,,,
161.97.99.175,,,
161.97.143.99,,,
161.97.169.200,,,
161.97.176.80,,,
161.97.179.61,,,
161.97.183.222,,,
161.104.44.138,,,
161.117.181.127,,,
161.118.153.136,,,
161.118.195.117,,,
161.118.196.58,,,
161.118.198.6,,,
161.118.200.170,,,
161.118.210.121,,,
161.118.223.30,,,
161.118.227.139,,,
161.118.235.148,,,
161.118.244.3,,,
161.153.21.107,,,
161.248.254.27,,,
162.4.173.148,,,
162.4.173.177,,,
162.4.173.241,,,
162.19.175.38,,,
162.19.220.143,,,
162.19.220.197,,,
162.19.247.245,,,
162.19.250.160,,,
162.19.254.104,,,
162.35.169.69,,,
162.55.29.254,,,
162.55.43.55,,,
162.55.177.61,,,
162.55.187.121,,,
162.55.220.206,,,
162.55.242.208,,,
162.83.155.58,,,
162.120.16.201,,,
162.128.72.114,,,
162.128.75.104,,,
162.141.93.190,,,
162.141.93.191,,,
162.158.41.73,,,
162.158.41.105,,,
162.158.41.198,,,
162.158.42.8,,,
162.158.42.106,,,
162.158.42.193,,,
162.158.89.83,,,
162.158.89.116,,,
162.158.90.66,,,
162.158.91.120,,,
162.158.165.165,,,
162.158.165.167,,,
162.158.167.31,,,
162.158.167.35,,,
162.158.167.122,,,
162.158.167.134,,,
162.158.167.147,,,
162.158.167.149,,,
162.158.167.161,,,
162.158.185.8,,,
162.158.185.16,,,
162.158.185.107,,,
162.158.185.162,,,
162.158.185.173,,,
162.158.186.208,,,
162.158.186.245,,,
162.158.187.80,,,
162.158.187.171,,,
162.158.241.73,,,
162.158.241.95,,,
162.158.241.104,,,
162.158.241.131,,,
162.158.241.176,,,
162.158.241.206,,,
162.158.241.207,,,
162.158.242.44,,,
162.158.242.90,,,
162.158.243.9,,,
162.158.243.17,,,
162.158.243.20,,,
162.158.243.38,,,
162.158.243.43,,,
162.158.243.89,,,
162.158.243.135,,,
162.158.243.145,,,
162.158.243.149,,,
162.158.243.181,,,
162.158.243.247,,,
162.158.243.249,,,
162.158.243.252,,,
162.159.4.83,,,
162.159.4.158,,,
162.159.5.196,,,
162.159.7.86,,,
162.159.8.55,,,
162.159.10.175,,,
162.159.13.161,,,
162.159.17.53,,,
162.159.17.210,,,
162.159.20.70,,,
162.159.20.208,,,
162.159.22.183,,,
162.159.23.154,,,
162.159.26.6,,,
162.159.34.105,,,
162.159.34.135,,,
162.159.38.7,,,
162.159.38.11,,,
162.159.38.14,,,
162.159.38.21,,,
162.159.38.26,,,
162.159.38.33,,,
162.159.38.34,,,
162.159.38.48,,,
162.159.38.51,,,
162.159.38.53,,,
162.159.38.59,,,
162.159.38.62,,,
162.159.38.77,,,
162.159.38.79,,,
162.159.38.82,,,
162.159.38.85,,,
162.159.38.97,,,
162.159.38.103,,,
162.159.38.130,,,
162.159.38.146,,,
162.159.38.156,,,
162.159.38.158,,,
162.159.38.227,,,
162.159.38.239,,,
162.159.39.75,,,
162.159.39.91,,,
162.159.39.150,,,
162.159.39.170,,,
162.159.39.209,,,
162.159.39.211,,,
162.159.42.72,,,
162.159.44.142,,,
162.159.44.155,,,
162.159.44.203,,,
162.159.44.214,,,
162.159.44.219,,,
162.159.44.225,,,
162.159.45.101,,,
162.159.45.124,,,
162.159.45.187,,,
162.159.45.201,,,
162.159.45.223,,,
162.159.45.234,,,
162.159.48.38,,,
162.159.61.25,,,
162.159.113.71,,,
162.159.113.153,,,
162.159.120.4,,,
162.159.120.15,,,
162.159.120.170,,,
162.159.120.196,,,
162.159.130.36,,,
162.159.133.36,,,
162.159.135.79,,,
162.159.136.79,,,
162.159.136.161,,,
162.159.137.85,,,
162.159.138.85,,,
162.159.143.117,,,
162.159.153.216,,,
162.159.155.80,,,
162.159.155.254,,,
162.159.157.254,,,
162.159.160.0,,,
162.159.160.3,,,
162.159.160.7,,,
162.159.160.19,,,
162.159.160.20,,,
162.159.160.24,,,
162.159.160.35,,,
162.159.160.40,,,
162.159.160.47,,,
162.159.160.50,,,
162.159.160.52,,,
162.159.160.55,,,
162.159.160.59,,,
162.159.160.65,,,
162.159.160.67,,,
162.159.160.77,,,
162.159.160.78,,,
162.159.160.82,,,
162.159.160.103,,,
162.159.160.106,,,
162.159.160.109,,,
162.159.160.112,,,
162.159.160.126,,,
162.159.160.131,,,
162.159.160.140,,,
162.159.160.148,,,
162.159.204.1,,,
162.159.228.1,,,
162.159.228.19,,,
162.159.233.208,,,
162.211.231.120,,,
162.211.231.204,,,
162.217.248.105,,,
162.217.249.21,,,
162.219.120.218,,,
162.221.196.228,,,
162.230.251.4,,,
162.243.1.161,,,
162.243.23.145,,,
162.243.115.21,,,
162.243.115.22,,,
162.243.115.23,,,
162.243.128.185,,,
162.243.131.126,,,
162.243.134.94,,,
162.243.140.29,,,
162.243.143.110,,,
162.243.143.217,,,
162.243.147.28,,,
162.243.147.226,,,
162.243.148.170,,,
162.243.149.19,,,
162.243.151.76,,,
162.243.196.78,,,
162.243.215.140,,,
162.243.232.48,,,
162.248.164.9,,,
162.248.164.35,,,
162.248.164.40,,,
162.248.164.51,,,
162.248.164.71,,,
162.248.165.59,,,
162.248.166.71,,,
162.248.166.161,,,
162.248.166.205,,,
162.248.166.254,,,
162.248.167.218,,,
162.251.204.43,,,
162.251.204.89,,,
162.251.204.113,,,
163.5.85.44,,,
163.5.94.137,,,
163.5.153.133,,,
163.5.153.228,,,
163.5.187.49,,,
163.5.187.118,,,
163.44.124.82,,,
163.47.40.183,,,
163.47.42.64,,,
163.47.42.215,,,
163.47.43.33,,,
163.47.132.214,,,
163.47.133.115,,,
163.47.133.166,,,
163.47.134.16,,,
163.47.134.133,,,
163.47.134.216,,,
163.47.134.242,,,
163.47.135.176,,,
163.61.74.121,,,
163.181.214.156,,,
163.192.22.57,,,
163.192.47.170,,,
164.5.249.34,,,
164.5.250.9,,,
164.52.2.98,,,
164.52.2.99,,,
164.52.2.100,,,
164.70.117.150,,,
164.90.144.191,,,
164.90.166.97,,,
164.90.166.120,,,
164.90.168.210,,,
164.90.169.205,,,
164.90.171.91,,,
164.90.172.179,,,
164.90.176.31,,,
164.90.176.68,,,
164.90.177.16,,,
164.90.183.67,,,
164.90.191.58,,,
164.90.192.188,,,
164.90.194.42,,,
164.90.199.228,,,
164.90.203.117,,,
164.90.209.5,,,
164.90.209.253,,,
164.90.215.69,,,
164.90.215.135,,,
164.90.216.191,,,
